Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_Scaled,SalePrice_Normalized,SalePrice_Log,LotArea_Scaled,LotArea_Normalized,LotArea_Log,YearBuilt_Scaled,YearBuilt_Normalized,GarageArea_Scaled,GarageArea_Normalized,GarageArea_Log,OverallState,ExterState,BsmtState,YearsSinceRenovation
1323,60,3,107.0,10186.0,1,2,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,3,0.0,7.5,5.0,2,7.5,5.0,0.0,10.0,674,0.0,0,76,750,1,10.0,1,4,1061,862,0,1923,1,0,2,1,3,1,7.5,8,6,1,5.0,1,1992.0,1,2,564,5.0,5.0,2,240,39,0,0,0,0,,4,4,0,6,2010,8,4,190000,0.3523545266946941,0.50877480728227,12.154779351142624,0.24987451321174475,0.4644817312215776,9.22876950744455,0.6809902733730718,0.859375,0.4631986225963902,0.5356125356125356,6.335054251498059,6.0,6.25,137.3,32
1324,30,3,50.0,5330.0,1,2,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,3,0.0,2.5,5.0,1,5.0,5.0,0.0,2.0,280,0.0,0,140,420,1,7.5,1,4,708,0,0,708,0,0,1,0,2,1,2.5,5,6,0,,1,2005.0,2,0,0,5.0,5.0,2,164,0,0,0,0,0,,4,4,0,12,2009,8,4,82500,-1.5128537392094297,0.15614236509758894,11.320553572322773,-1.231519595654959,0.2106528670743819,8.58110651715989,-1.071578592880613,0.453125,-2.279816650979817,0.0,-inf,5.5,3.75,58.0,74
1325,20,3,75.0,9986.0,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,12,13,1,428.0,7.5,5.0,2,10.0,5.0,6.66,0.0,0,0.0,0,1795,1795,1,10.0,1,4,1795,0,0,1795,0,0,2,0,2,1,7.5,7,6,1,7.5,1,2007.0,1,3,895,5.0,5.0,2,0,49,0,0,0,0,,4,4,0,2,2007,6,5,147000,-0.3937287796669554,0.36772183040839757,11.898187865760873,0.1888615762732479,0.45402749464220377,9.208939391060555,1.1528357373644484,0.96875,2.0730178700320723,0.8499525166191834,6.796823718274855,6.5,6.25,4.332,17
1326,30,4,40.0,3636.0,1,2,3,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,3,0.0,5.0,5.0,0,5.0,2.5,0.0,0.0,0,0.0,0,796,796,1,2.5,0,4,796,0,0,796,0,0,1,0,2,1,5.0,5,6,0,,1,2005.0,2,0,0,5.0,5.0,0,0,0,100,0,0,0,,2,4,0,1,2008,8,4,55000,-1.9900000397895543,0.06593406593406594,10.915088464214607,-1.7482991715240273,0.12210548324708588,8.19863945529737,-1.6782370465838115,0.3125,-2.279816650979817,0.0,-inf,4.0,5.0,1.5,74
1327,30,2,70.0,4270.0,1,2,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,3,0.0,5.0,5.0,0,5.0,5.0,0.0,4.0,544,0.0,0,0,544,1,10.0,1,4,774,0,0,774,0,0,1,0,3,1,7.5,6,6,0,,1,2005.0,2,0,0,5.0,5.0,2,0,0,286,0,0,0,,4,4,0,5,2007,8,4,79000,-1.5735814501923546,0.14466130884041328,11.27720313144916,-1.5548881614289922,0.15524541320370078,8.35936910622267,-1.3749078197322122,0.3828125,-2.279816650979817,0.0,-inf,4.5,5.0,110.8,18
1328,20,3,60.0,6600.0,1,2,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,3,0.0,7.5,7.5,1,5.0,5.0,0.0,8.0,641,0.0,0,175,816,1,10.0,1,4,816,0,0,816,0,1,1,0,3,1,7.5,5,6,1,10.0,1,1982.0,2,1,264,5.0,5.0,2,0,0,0,0,0,0,,2,4,0,10,2008,8,4,130500,-0.6800165600150302,0.3135968509102837,11.779128505744886,-0.8440874460955039,0.2770372693534055,8.794824928014517,0.34395779909351704,0.78125,-0.9958520548377626,0.25071225071225073,5.575949103146316,7.0,7.5,130.2,16
1329,50,4,60.0,10440.0,1,0,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,14,3,0.0,7.5,7.5,0,7.5,5.0,0.0,2.0,493,0.0,0,1017,1510,2,10.0,1,4,1584,1208,0,2792,0,0,2,0,5,1,5.0,8,4,2,5.0,5,1920.0,2,2,520,2.5,5.0,2,0,547,0,0,480,0,,2,2,1150,6,2008,8,4,256000,1.4975056480869933,0.7252747252747254,12.4529327234617,0.32736094312363573,0.47775861167738226,9.25339986143663,-1.7456435414397224,0.296875,0.2492045232393811,0.4938271604938272,6.253828811575473,6.5,7.5,101.1,74
1330,60,3,63.0,9084.0,1,2,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,935,935,1,7.5,1,4,955,677,0,1632,0,0,2,1,3,1,5.0,8,6,1,5.0,1,1998.0,0,2,462,5.0,5.0,2,0,28,0,0,0,0,,4,4,0,6,2006,8,4,176500,0.11811907004626923,0.46449073314744954,12.081076155355488,-0.08630676931937292,0.406878887669228,9.114269903225448,0.8832097579408046,0.90625,-0.03287860773122177,0.43874643874643876,6.135564891081739,6.0,5.0,2.5,26
1331,20,3,85.0,10000.0,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,12,13,2,410.0,7.5,5.0,2,7.5,7.5,6.66,0.0,0,0.0,0,1588,1588,1,10.0,1,4,1588,0,0,1588,0,0,2,0,3,1,7.5,7,6,1,7.5,1,2006.0,1,3,825,5.0,5.0,2,144,45,0,0,0,0,,4,4,0,12,2007,8,4,227000,0.9943331856570436,0.6301459734295556,12.332705296463539,0.19313248185894266,0.45475929120276,9.210340371976184,1.1528357373644484,0.96875,1.7325727119641032,0.7834757834757835,6.715383386334681,6.5,6.25,4.332,18
1332,80,3,55.0,10780.0,1,2,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,6.66,8.0,483,0.0,0,428,911,1,7.5,1,4,954,0,0,954,0,0,1,0,3,1,5.0,6,6,0,,5,1976.0,2,2,576,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2006,8,4,132500,-0.6453150108819302,0.3201574544858127,11.794337924408413,0.4310829359190804,0.49553081386231773,9.285447844462988,0.1417383145257842,0.734375,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.0,5.0,99.932,48
1333,20,3,67.0,8877.0,1,2,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,3.33,8.0,690,0.0,0,126,816,1,10.0,1,4,816,0,0,816,1,0,1,0,2,1,5.0,3,6,1,7.5,5,1958.0,2,1,288,2.5,2.5,2,0,0,0,0,0,0,,4,4,0,5,2009,8,4,100000,-1.209215184294805,0.21354764638346724,11.512925464970229,-0.14945515905071716,0.3960587528095761,9.09121894106832,-1.1389850877365237,0.4375,-0.8791280006430304,0.27350427350427353,5.662960480135946,5.0,5.0,140.666,66
1334,50,4,60.0,7200.0,1,2,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,13,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,803,803,1,10.0,1,4,803,557,0,1360,0,0,1,1,2,1,7.5,6,6,0,,5,1951.0,2,1,297,5.0,5.0,2,0,65,190,0,0,0,,2,4,0,7,2006,8,4,125500,-0.7667704328477801,0.29719534197146136,11.740061037553975,-0.6610486352800132,0.30839997909152683,8.881836305004146,-1.1389850877365237,0.4375,-0.8353564803200059,0.28205128205128205,5.6937321388027,5.5,5.0,2.0,29
1335,160,4,24.0,2368.0,1,2,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,3,312.0,5.0,5.0,1,5.0,5.0,0.0,2.0,765,0.0,0,0,765,1,5.0,1,4,765,600,0,1365,0,0,1,1,3,1,5.0,7,2,0,,1,1970.0,2,2,440,5.0,5.0,2,0,36,0,0,0,0,,4,4,0,5,2009,8,4,125000,-0.7754458201310551,0.2955551910775791,11.736069016284437,-2.1351211917140973,0.055825623333856045,7.769800996003896,-0.06048117004194865,0.6875,-0.13987565740972632,0.41785375118708457,6.0867747269123065,5.5,5.0,155.0,54
1336,20,3,80.0,9650.0,1,2,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,1,360.0,5.0,5.0,1,7.5,5.0,0.0,8.0,686,0.0,0,664,1350,1,5.0,1,4,1334,0,0,1334,0,1,2,0,2,1,5.0,6,6,1,5.0,1,1977.0,1,2,630,5.0,5.0,2,0,16,0,0,0,0,,4,4,0,4,2009,8,4,167900,-0.031097591226060664,0.4362801377726751,12.031123843065632,0.08635984221657318,0.43646437718885583,9.174713194333032,0.17544156195373967,0.7421875,0.7841897716319038,0.5982905982905983,6.4457198193855785,5.5,5.0,139.7,47
1337,90,3,87.0,9246.0,1,2,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,9,10,1,564.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,1656,1656,1,5.0,1,4,1656,0,0,1656,0,0,2,0,4,2,5.0,8,6,0,,5,1973.0,2,2,506,5.0,5.0,2,0,211,0,0,0,0,,4,4,0,11,2008,8,4,135000,-0.6019380744655553,0.3283582089552239,11.813030057420567,-0.03688629039919047,0.41534681929852074,9.13194630454817,0.04062857224191777,0.7109375,0.18111549162578733,0.4805318138651472,6.226536669287466,5.0,5.0,2.0,51
1338,30,4,153.0,4118.0,1,0,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,693,693,3,2.5,0,0,693,0,0,693,0,0,1,0,2,1,2.5,4,6,0,,1,2005.0,2,0,0,5.0,5.0,0,0,20,0,0,0,0,,4,4,0,3,2006,8,4,52500,-2.0333769762059295,0.057733311464654755,10.868568448579715,-1.6012579935022497,0.14730019340337674,8.323122887587735,-1.0378753454526575,0.4609375,-2.279816650979817,0.0,-inf,4.0,5.0,2.0,74
1339,60,3,95.0,13450.0,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,10.0,700,0.0,0,216,916,1,10.0,1,4,920,941,0,1861,1,0,2,1,3,1,7.5,8,6,0,,3,2002.0,1,2,492,5.0,5.0,2,146,91,0,0,0,0,,4,4,0,6,2006,8,4,200000,0.525862272360194,0.5415778251599147,12.206072645530174,1.2456056440480134,0.6350948721969578,9.506734385029985,1.0180227476526265,0.9375,0.11302646001219352,0.4672364672364673,6.198478716492308,6.0,6.25,142.5,22
1340,20,3,120.0,9560.0,1,2,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,3,0.0,5.0,7.5,1,5.0,5.0,3.33,4.0,360,0.0,0,504,864,1,10.0,1,4,864,0,0,864,0,0,1,0,3,1,5.0,5,6,0,,1,1972.0,1,1,288,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,6,2006,8,4,128500,-0.7147181091481302,0.30703624733475476,11.763684183317412,0.058904020594249595,0.4317599707281376,9.165343006045447,0.006925324813962299,0.703125,-0.8791280006430304,0.27350427350427353,5.662960480135946,6.0,6.25,74.666,52
1341,20,3,70.0,8294.0,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,858,858,1,5.0,1,4,872,0,0,872,0,0,1,0,3,1,5.0,5,6,0,,5,1974.0,2,4,480,5.0,5.0,2,0,0,0,0,0,0,,1,4,0,6,2007,8,4,123000,-0.8101473692641551,0.28899458750205015,11.719939634354555,-0.3273078702264355,0.3655846531807015,9.023287640806327,-0.026777922613993175,0.6953125,0.05466443291482741,0.45584045584045585,6.173786103901937,4.5,5.0,2.0,53
1342,20,3,66.0,13695.0,1,2,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,0.0,10.0,814,0.0,0,300,1114,1,10.0,1,4,1114,0,0,1114,1,0,1,0,3,1,7.5,6,6,0,,5,2004.0,2,2,576,5.0,5.0,2,0,78,0,0,0,0,,4,4,0,7,2008,8,4,155000,-0.2549225831345555,0.39396424471051333,11.951180395901384,1.3203464917976722,0.6479013120066907,9.524786081697178,1.051725995080582,0.9453125,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,5.0,165.3,20
1343,60,3,69.0,9375.0,1,2,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,149.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,1284,1284,1,10.0,1,4,1284,885,0,2169,0,0,2,1,3,1,7.5,7,6,1,7.5,1,2002.0,1,2,647,5.0,5.0,2,192,87,0,0,0,0,,4,4,0,8,2007,8,4,228500,1.0203593475068686,0.6350664261112022,12.339291489316397,0.0024670539261400057,0.42208980189221684,9.14580185083861,1.0180227476526265,0.9375,0.8668693100198391,0.6144349477682811,6.472346294500901,6.5,6.25,2.5,22
1344,50,3,57.0,7558.0,1,2,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,896,896,1,7.5,1,4,1172,741,0,1913,0,0,1,1,3,1,5.0,9,6,1,5.0,5,1929.0,2,2,342,2.5,2.5,2,0,0,0,0,0,0,,4,4,0,3,2009,8,4,177000,0.12679445732954422,0.4661308840413318,12.083905011555967,-0.5518354781601039,0.32711306256860595,8.930361883909434,-1.4760175620160785,0.359375,-0.616498878704883,0.3247863247863248,5.834810737062605,6.0,5.0,2.0,74
1345,60,3,85.0,11103.0,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,728,728,1,10.0,1,4,728,728,0,1456,0,0,2,1,3,1,7.5,8,6,1,5.0,1,2006.0,0,2,440,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2007,6,5,155835,-0.24043468637148627,0.3967032967032967,11.956553034172742,0.5296188290747528,0.5124144059380064,9.314970621054266,1.1528357373644484,0.96875,-0.13987565740972632,0.41785375118708457,6.0867747269123065,6.0,6.25,2.5,18
1346,30,4,50.0,6000.0,1,2,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,3,0.0,5.0,5.0,2,5.0,5.0,0.0,8.0,250,0.0,0,710,960,1,7.5,1,0,960,0,0,960,0,0,1,0,2,1,2.5,5,6,0,,5,1997.0,2,1,308,5.0,5.0,2,0,0,168,0,0,0,,4,4,0,7,2007,8,4,108500,-1.06173360047913,0.24143021157946531,11.594505451962652,-1.0271262569109945,0.24567455961528412,8.699514748210191,-1.7456435414397224,0.296875,-0.7818579554807535,0.2924976258309592,5.730099782973574,4.0,5.0,52.0,74
1347,20,3,69.0,9478.5,1,2,1,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,3,0.0,5.0,5.0,1,5.0,5.0,0.0,6.0,297,4.0,68,1203,1568,1,5.0,1,4,2156,0,0,2156,0,0,2,0,3,1,5.0,9,6,1,7.5,1,1968.0,1,2,508,7.5,5.0,2,0,80,0,290,0,0,,4,4,0,6,2006,8,4,262500,1.6102856827695682,0.7465966868951944,12.478006361013815,0.034041248791812126,0.42749986932204276,9.15678135488162,-0.1278876648978596,0.671875,0.190842496142015,0.4824311490978158,6.230481447578482,7.0,5.0,75.0,21
1348,20,3,93.0,15306.0,1,2,0,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,100.0,7.5,5.0,2,10.0,5.0,10.0,10.0,80,0.0,0,1652,1732,1,10.0,1,4,1776,0,0,1776,1,0,2,0,3,1,7.5,7,6,1,7.5,1,2006.0,0,3,712,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,5,2007,6,5,283463,1.9740099700081557,0.8153616532721011,12.554836882168736,1.8118056988372642,0.7321101876535465,9.636000187369866,1.1528357373644484,0.96875,1.182996956797239,0.6761633428300096,6.568077911411976,6.5,6.25,21.0,17
1349,20,3,69.0,16196.0,1,2,2,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,10.0,10.0,1443,0.0,0,39,1482,1,10.0,1,4,1494,0,0,1494,1,0,2,0,3,1,7.5,5,6,1,2.5,1,1998.0,1,2,514,5.0,5.0,2,402,25,0,0,0,0,,4,4,0,8,2007,8,4,215000,0.7861238908584438,0.5907823519763818,12.2783933071098,2.0833132682135753,0.77863154043176,9.692519577152051,0.8832097579408046,0.90625,0.22002350969069806,0.4881291547958215,6.2422232654551655,6.0,6.25,293.1,26
1350,70,4,50.0,5250.0,1,1,3,3,0,4,0,17,2,2,0,5,8,5,2006,1987,1,1,8,8,3,0.0,5.0,7.5,0,5.0,2.5,0.0,2.0,259,0.0,0,425,684,4,2.5,0,4,938,1215,205,2358,0,0,2,0,4,1,5.0,8,6,0,,1,2005.0,2,0,0,5.0,5.0,2,0,54,20,0,0,0,,4,4,0,12,2008,8,4,122000,-0.8274981438307051,0.2857142857142857,11.711776323715394,-1.2559247704303576,0.2064711724426324,8.565983355585669,1.1528357373644484,0.96875,-2.279816650979817,0.0,-inf,6.5,6.25,53.3,37
1351,90,3,91.0,11643.0,1,2,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,1,368.0,5.0,5.0,1,5.0,5.0,0.0,2.0,500,0.0,0,748,1248,1,5.0,1,4,1338,1296,0,2634,1,1,2,2,6,2,5.0,12,6,0,,5,1969.0,2,4,968,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,8,2009,8,4,200000,0.525862272360194,0.5415778251599147,12.206072645530174,0.6943537588086943,0.5406408447023155,9.362460420037015,-0.09418441746990412,0.6796875,2.428053534874383,0.919278252611586,6.875232087276577,5.0,5.0,102.0,55
1352,60,3,70.0,9247.0,1,2,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318.0,5.0,5.0,1,5.0,5.0,0.0,4.0,319,0.0,0,539,858,1,10.0,1,4,858,858,0,1716,0,0,1,1,4,1,5.0,8,6,1,7.5,1,1962.0,0,2,490,5.0,5.0,2,0,84,0,0,120,0,,4,4,0,3,2008,8,4,171000,0.0226898099302443,0.446449073314745,12.049418835484797,-0.036581225714497984,0.4153990904814176,9.132054453577638,-0.33010714946559244,0.625,0.10329945549596584,0.46533713200379867,6.194405391104672,6.0,5.0,65.8,62
1353,50,4,50.0,6000.0,1,2,3,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,3,0.0,7.5,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,698,698,1,5.0,1,4,786,390,0,1176,0,0,1,0,2,1,5.0,4,6,0,,5,1999.0,2,2,624,5.0,5.0,0,210,0,0,0,0,0,,4,4,0,7,2009,8,4,134900,-0.6036731519222103,0.3280301787764474,11.812289042195847,-1.0271262569109945,0.24567455961528412,8.699514748210191,-1.1726883351644792,0.4296875,0.7550087580832208,0.5925925925925927,6.436150368369428,7.5,6.25,2.0,24
1354,50,3,56.0,14720.0,1,2,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,1,579.0,7.5,5.0,2,7.5,5.0,6.66,10.0,816,0.0,0,1217,2033,1,10.0,1,4,2053,1185,0,3238,1,0,2,1,4,1,7.5,9,6,1,10.0,1,1996.0,0,3,666,5.0,5.0,2,283,86,0,0,0,0,,4,4,0,3,2010,8,4,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,1.6330377936074685,0.7014792744759814,9.596962392282867,0.7821000156569382,0.8828125,0.9592758529240022,0.6324786324786326,6.501289670540389,6.5,6.25,167.03199999999998,28
1355,60,3,69.0,10316.0,1,2,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,10.0,735,0.0,0,257,992,1,10.0,1,4,992,873,0,1865,1,0,2,1,3,1,7.5,7,6,1,5.0,1,2000.0,1,3,839,5.0,5.0,2,0,184,0,0,0,0,,4,4,0,6,2008,8,4,235000,1.1331393821894435,0.6563883877316713,12.367340793126296,0.2895329222217677,0.47127698499817056,9.241451367001236,0.9506162527967156,0.921875,1.800661743577697,0.7967711301044634,6.732210706467206,6.0,6.25,149.5,24
1356,80,3,102.0,10192.0,1,2,0,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,1,143.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,570,570,1,7.5,1,4,1222,698,0,1920,0,0,3,0,4,1,7.5,8,6,1,5.0,1,1968.0,1,2,487,5.0,5.0,2,0,98,0,0,0,0,,0,4,0,9,2006,8,4,170000,0.0053390353636943114,0.4431687715269805,12.043553716032399,0.25170490131989964,0.46479535831895874,9.229358377811945,-0.1278876648978596,0.671875,0.08870894872162431,0.46248812915479587,6.18826412308259,6.5,5.0,2.0,32
1357,20,3,69.0,9477.0,1,2,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,1,65.0,5.0,5.0,1,5.0,5.0,0.0,4.0,340,0.0,0,524,864,1,5.0,1,4,892,0,0,892,0,0,1,0,3,1,5.0,5,6,0,,1,1966.0,1,1,264,5.0,5.0,2,0,0,0,0,0,0,,1,4,0,10,2008,8,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,0.0335836517647734,0.4274214625476975,9.156623089470195,-0.19529415975377054,0.65625,-0.9958520548377626,0.25071225071225073,5.575949103146316,5.0,5.0,70.0,58
1358,20,3,69.0,12537.0,1,2,0,3,0,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,3,0.0,5.0,5.0,1,5.0,5.0,0.0,10.0,734,0.0,0,344,1078,1,10.0,1,4,1078,0,0,1078,1,0,1,1,3,1,5.0,6,6,1,2.5,1,1971.0,0,2,500,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,4,2010,8,4,149900,-0.34341153342396047,0.37723470559291455,11.917723684090689,0.9670815869237753,0.5873712822121164,9.436439551116026,-0.026777922613993175,0.6953125,0.15193447807710425,0.47483380816714155,6.214608098422191,5.5,5.0,148.8,16
1359,160,1,69.0,2117.0,1,2,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,1,216.0,7.5,5.0,2,7.5,5.0,0.0,10.0,378,0.0,0,378,756,1,10.0,1,4,769,804,0,1573,0,0,2,1,3,1,7.5,5,6,0,,5,2000.0,2,2,440,5.0,5.0,2,0,32,0,0,0,0,,4,4,0,6,2010,8,4,177500,0.13546984461281922,0.46777103493521405,12.086725887897607,-2.211692427571911,0.04270555642674194,7.6577552711348655,0.9506162527967156,0.921875,-0.13987565740972632,0.41785375118708457,6.0867747269123065,5.5,6.25,78.1,24
1360,20,3,129.0,16737.0,1,2,3,3,0,3,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,1,66.0,7.5,5.0,2,10.0,5.0,6.66,10.0,1447,0.0,0,533,1980,1,10.0,1,4,1980,0,0,1980,1,0,2,0,3,1,10.0,8,6,1,7.5,1,2004.0,0,3,770,5.0,5.0,2,194,45,0,0,0,0,,4,4,0,9,2006,8,4,315000,2.5212013475134425,0.9188125307528292,12.66032791780777,2.248353262632209,0.806910250378966,9.725377116513638,1.0854292425085375,0.953125,1.4650800877678418,0.731244064577398,6.646390514847729,7.0,6.25,293.732,19
1361,70,3,51.0,9842.0,1,2,3,3,0,4,0,18,1,2,0,5,5,6,1921,1998,1,1,8,14,3,0.0,5.0,5.0,0,5.0,2.5,0.0,0.0,0,0.0,0,612,612,1,10.0,1,4,990,1611,0,2601,0,0,3,1,4,1,5.0,8,6,0,,3,1998.0,1,2,621,5.0,5.0,2,183,0,301,0,0,0,,4,4,0,5,2008,8,4,189000,0.3350037521281441,0.5054945054945055,12.14950229404178,0.14493226167753015,0.4465004443050546,9.194414221425923,-1.711940294011767,0.3046875,0.7404182513088793,0.5897435897435898,6.431331081933479,5.5,5.0,1.5,26
1362,20,3,124.0,16158.0,1,2,0,2,0,4,1,22,2,2,0,2,7,5,2005,2005,3,1,12,13,2,16.0,7.5,5.0,2,10.0,5.0,6.66,8.0,1274,0.0,0,256,1530,1,10.0,1,4,1530,0,0,1530,1,0,2,0,3,1,7.5,7,6,1,7.5,1,2005.0,0,2,430,5.0,5.0,2,168,36,0,0,0,0,,4,4,0,6,2009,8,4,260000,1.5669087463531932,0.7383959324257832,12.468436909997665,2.0717208101952607,0.776645235481679,9.690170562039654,1.119132489936493,0.9609375,-0.18851067999086474,0.4083570750237417,6.063785208687608,6.0,6.25,259.132,19
1363,50,3,69.0,12513.0,1,2,0,3,0,2,0,12,1,2,0,0,4,4,1920,2007,1,1,12,13,3,0.0,5.0,7.5,0,5.0,2.5,0.0,0.0,0,0.0,0,715,715,1,7.5,1,4,1281,457,0,1738,0,0,2,0,4,1,5.0,7,6,1,7.5,1,1920.0,2,1,368,5.0,5.0,2,55,0,0,0,0,0,,4,4,0,6,2009,8,4,104900,-1.1241963889187099,0.22962112514351318,11.560762794384388,0.9597600344911557,0.5861167738225915,9.434523382865056,-1.7456435414397224,0.296875,-0.490047819993923,0.34947768281101615,5.908082938168931,4.0,6.25,1.5,17
1364,60,3,73.0,8499.0,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,616,616,1,10.0,1,4,616,796,0,1412,0,0,2,1,3,1,7.5,6,6,1,7.5,3,2007.0,0,2,432,5.0,5.0,2,0,36,0,0,0,0,,4,4,0,3,2007,6,5,156932,-0.22140088667198093,0.4003017877644743,11.963567869487337,-0.26476960986447623,0.3763002456745596,9.047703788498627,1.1528357373644484,0.96875,-0.17878367547463705,0.4102564102564103,6.068425588244111,5.5,5.0,2.5,17
1365,160,1,30.0,3180.0,1,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,600,600,1,10.0,1,4,520,600,80,1200,0,0,2,1,2,1,7.5,4,6,0,,5,2005.0,1,2,480,5.0,5.0,2,0,166,0,0,0,0,,4,4,0,4,2006,8,0,144152,-0.4431437856324898,0.3583795309168443,11.87862357740665,-1.8874086677438,0.09826982384611364,8.064636475774222,1.119132489936493,0.9609375,0.05466443291482741,0.45584045584045585,6.173786103901937,6.0,6.25,2.5,19
